Date,Location ISO Code,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Location Level,City or Regency,Province,Country,Continent,Island,Time Zone,Special Status,Total Regencies,Total Cities,Total Districts,Total Urban Villages,Total Rural Villages,Area (km2),Population,Population Density,Longitude,Latitude,New Cases per Million,Total Cases per Million,New Deaths per Million,Total Deaths per Million,Case Fatality Rate,Case Recovered Rate,Growth Factor of New Cases,Growth Factor of New Deaths
12/24/2020,ID-JB,Jawa Barat,702,10,516,176,77195,1118,64358,11719,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,15.54,1709.32,0.22,24.76,1.45%,83.37%,0.78,5.00
12/24/2020,ID-JT,Jawa Tengah,891,53,430,408,75226,3045,49907,22274,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,24.50,2068.69,1.46,83.74,4.05%,66.34%,0.98,53.00
12/24/2020,ID-JI,Jawa Timur,731,54,668,9,78036,5915,70288,1833,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,18.06,1927.81,1.33,146.13,7.58%,90.07%,0.90,1.23
12/24/2020,ID-KB,Kalimantan Barat,26,0,24,2,3017,26,2604,387,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,4.79,556.35,0.00,4.79,0.86%,86.31%,1.18,1.00
12/24/2020,ID-KS,Kalimantan Selatan,95,3,33,59,14880,575,13390,915,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,23.61,3698.69,0.75,142.93,3.86%,89.99%,1.06,1.50
12/24/2020,ID-KT,Kalimantan Tengah,90,0,0,90,9246,200,5400,3646,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,35.02,3597.26,0.00,77.81,2.16%,58.40%,0.89,1.00
12/24/2020,ID-KI,Kalimantan Timur,372,6,212,154,25265,703,21403,3159,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,104.72,7112.51,1.69,197.91,2.78%,84.71%,0.89,1.00
12/24/2020,ID-KU,Kalimantan Utara,43,0,71,-28,3079,36,1639,1404,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,66.32,4748.56,0.00,55.52,1.17%,53.23%,0.49,1.00
12/24/2020,ID-BB,Kepulauan Bangka Belitung,68,0,22,46,1870,28,1447,395,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,49.28,1355.30,0.00,20.29,1.50%,77.38%,1.36,1.00
12/24/2020,ID-KR,Kepulauan Riau,17,1,108,-92,6777,162,5728,887,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,8.81,3512.49,0.52,83.96,2.39%,84.52%,0.38,
12/24/2020,ID-LA,Lampung,78,1,95,-18,5726,243,3698,1785,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,8.58,629.54,0.11,26.72,4.24%,64.58%,0.70,1.00
12/24/2020,ID-MA,Maluku,42,1,20,21,5537,70,4259,1208,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,22.74,2997.68,0.54,37.90,1.26%,76.92%,2.63,
12/24/2020,ID-MU,Maluku Utara,9,0,2,7,2730,87,2106,537,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,6.88,2087.47,0.00,66.52,3.19%,77.14%,1.13,1.00
12/24/2020,ID-NB,Nusa Tenggara Barat,42,0,0,42,5398,260,4161,977,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,7.97,1024.24,0.00,49.33,4.82%,77.08%,1.91,1.00
12/24/2020,ID-NT,Nusa Tenggara Timur,37,0,14,23,1996,42,1107,847,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,6.84,368.86,0.00,7.76,2.10%,55.46%,0.71,1.00
12/24/2020,ID-PA,Papua,41,0,0,41,12886,147,6059,6680,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,9.45,2968.89,0.00,33.87,1.14%,47.02%,1.46,1.00
12/24/2020,ID-PB,Papua Barat,32,0,15,17,5862,99,5288,475,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,28.05,5138.95,0.00,86.79,1.69%,90.21%,1.03,0.00
12/24/2020,ID-RI,Riau,214,4,112,98,24229,552,21750,1927,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,35.23,3988.90,0.66,90.88,2.28%,89.77%,2.23,1.33
12/24/2020,ID-SR,Sulawesi Barat,63,3,15,45,1822,30,1483,309,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,40.39,1167.96,1.92,19.23,1.65%,81.39%,2.10,3.00
12/24/2020,ID-SN,Sulawesi Selatan,520,4,500,16,27904,569,22459,4876,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,55.16,2960.04,0.42,60.36,2.04%,80.49%,0.99,4.00
12/24/2020,ID-ST,Sulawesi Tengah,45,3,17,25,2931,101,1716,1114,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,15.23,991.69,1.02,34.17,3.45%,58.55%,0.83,3.00
12/24/2020,ID-SG,Sulawesi Tenggara,69,0,28,41,7722,129,6228,1365,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,26.18,2930.04,0.00,48.95,1.67%,80.65%,1.82,0.00
12/24/2020,ID-SA,Sulawesi Utara,103,2,33,68,9237,293,6560,2384,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,38.99,3496.37,0.76,110.91,3.17%,71.02%,1.54,1.00
12/24/2020,ID-SB,Sumatera Barat,100,6,29,65,22888,499,21150,1239,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,18.12,4146.94,1.09,90.41,2.18%,92.41%,0.63,1.20
12/24/2020,ID-SS,Sumatera Selatan,81,3,52,26,11197,584,9041,1572,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,9.86,1362.57,0.37,71.07,5.22%,80.74%,0.74,1.00
12/24/2020,ID-SU,Sumatera Utara,80,5,81,-6,17582,669,14870,2043,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,5.38,1181.99,0.34,44.98,3.81%,84.58%,1.05,1.25
12/25/2020,ID-AC,Aceh,15,0,1,14,8679,358,7103,1218,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,2.86,1654.01,0.00,68.23,4.12%,81.84%,1.07,0.00
12/25/2020,ID-BA,Bali,112,5,113,-6,16785,495,15016,1274,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,26.56,3981.10,1.19,117.41,2.95%,89.46%,0.91,1.67
12/25/2020,ID-BT,Banten,166,5,37,124,17097,394,10027,6676,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,15.48,1594.52,0.47,36.75,2.30%,58.65%,1.08,
12/25/2020,ID-BE,Bengkulu,109,1,62,46,3352,107,2251,994,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,54.51,1676.39,0.50,53.51,3.19%,67.15%,1.82,
12/25/2020,ID-JK,DKI Jakarta,2096,21,1727,348,171870,3168,154083,14619,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,193.25,15846.18,1.94,292.09,1.84%,89.65%,1.08,1.31
12/25/2020,ID-YO,Daerah Istimewa Yogyakarta,256,12,155,89,10653,226,7103,3324,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,70.50,2933.89,3.30,62.24,2.12%,66.68%,1.01,1.71
12/25/2020,ID-GO,Gorontalo,64,0,7,57,3559,101,3209,249,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,54.21,3014.44,0.00,85.55,2.84%,90.17%,2.13,0.00
12/25/2020,IDN,Indonesia,7259,258,6324,677,700097,20847,570304,108946,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,27.37,2640.03,0.97,78.61,2.98%,81.46%,1.01,1.43
12/25/2020,ID-JA,Jambi,28,0,41,-13,3096,53,2094,949,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,8.02,886.25,0.00,15.17,1.71%,67.64%,0.74,1.00
12/25/2020,ID-JB,Jawa Barat,903,0,716,187,78098,1118,65074,11906,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,19.99,1729.31,0.00,24.76,1.43%,83.32%,1.29,0.00
12/25/2020,ID-JT,Jawa Tengah,911,92,973,-154,76137,3137,50880,22120,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,25.05,2093.74,2.53,86.27,4.12%,66.83%,1.02,1.74
12/25/2020,ID-JI,Jawa Timur,734,55,514,165,78770,5970,70802,1998,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,18.13,1945.95,1.36,147.48,7.58%,89.88%,1.00,1.02
12/25/2020,ID-KB,Kalimantan Barat,22,0,23,-1,3039,26,2627,386,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,4.06,560.41,0.00,4.79,0.86%,86.44%,0.85,1.00
12/25/2020,ID-KS,Kalimantan Selatan,93,0,75,18,14973,575,13465,933,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,23.12,3721.80,0.00,142.93,3.84%,89.93%,0.98,0.00
12/25/2020,ID-KT,Kalimantan Tengah,88,0,0,88,9334,200,5400,3734,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,34.24,3631.50,0.00,77.81,2.14%,57.85%,0.98,1.00
12/25/2020,ID-KI,Kalimantan Timur,218,8,179,31,25483,711,21582,3190,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,61.37,7173.88,2.25,200.16,2.79%,84.69%,0.59,1.33
12/25/2020,ID-KU,Kalimantan Utara,90,0,39,51,3169,36,1678,1455,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,138.80,4887.36,0.00,55.52,1.14%,52.95%,2.09,1.00
12/25/2020,ID-BB,Kepulauan Bangka Belitung,79,2,54,23,1949,30,1501,418,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,57.26,1412.56,1.45,21.74,1.54%,77.01%,1.16,
12/25/2020,ID-KR,Kepulauan Riau,78,1,43,34,6855,163,5771,921,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,40.43,3552.92,0.52,84.48,2.38%,84.19%,4.59,1.00
12/25/2020,ID-LA,Lampung,65,4,51,10,5791,247,3749,1795,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,7.15,636.68,0.44,27.16,4.27%,64.74%,0.83,4.00
12/25/2020,ID-MA,Maluku,36,0,22,14,5573,70,4281,1222,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,19.49,3017.17,0.00,37.90,1.26%,76.82%,0.86,0.00
12/25/2020,ID-MU,Maluku Utara,4,0,0,4,2734,87,2106,541,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,3.06,2090.53,0.00,66.52,3.18%,77.03%,0.44,1.00
12/25/2020,ID-NB,Nusa Tenggara Barat,24,0,0,24,5422,260,4161,1001,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,4.55,1028.79,0.00,49.33,4.80%,76.74%,0.57,1.00
12/25/2020,ID-NT,Nusa Tenggara Timur,16,0,31,-15,2012,42,1138,832,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,2.96,371.81,0.00,7.76,2.09%,56.56%,0.43,1.00
12/25/2020,ID-PA,Papua,22,0,300,-278,12908,147,6359,6402,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,5.07,2973.96,0.00,33.87,1.14%,49.26%,0.54,1.00
12/25/2020,ID-PB,Papua Barat,42,0,7,35,5904,99,5295,510,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,36.82,5175.76,0.00,86.79,1.68%,89.68%,1.31,1.00
12/25/2020,ID-RI,Riau,79,7,281,-209,24308,559,22031,1718,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,13.01,4001.91,1.15,92.03,2.30%,90.63%,0.37,1.75
12/25/2020,ID-SR,Sulawesi Barat,7,0,2,5,1829,30,1485,314,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,4.49,1172.45,0.00,19.23,1.64%,81.19%,0.11,0.00
12/25/2020,ID-SN,Sulawesi Selatan,411,2,349,60,28315,571,22808,4936,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,43.60,3003.64,0.21,60.57,2.02%,80.55%,0.79,0.50
12/25/2020,ID-ST,Sulawesi Tengah,39,1,19,19,2970,102,1735,1133,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,13.20,1004.88,0.34,34.51,3.43%,58.42%,0.87,0.33
12/25/2020,ID-SG,Sulawesi Tenggara,35,1,24,10,7757,130,6252,1375,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,13.28,2943.32,0.38,49.33,1.68%,80.60%,0.51,
12/25/2020,ID-SA,Sulawesi Utara,65,1,32,32,9302,294,6592,2416,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,24.60,3520.97,0.38,111.28,3.16%,70.87%,0.63,0.50
12/25/2020,ID-SB,Sumatera Barat,100,5,20,75,22988,504,21170,1314,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,18.12,4165.06,0.91,91.32,2.19%,92.09%,1.00,0.83
12/25/2020,ID-SS,Sumatera Selatan,89,6,31,52,11286,590,9072,1624,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,10.83,1373.40,0.73,71.80,5.23%,80.38%,1.10,2.00
12/25/2020,ID-SU,Sumatera Utara,75,1,79,-5,17657,670,14949,2038,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,5.04,1187.03,0.07,45.04,3.79%,84.66%,0.94,0.20
12/26/2020,ID-AC,Aceh,19,1,6,12,8698,359,7109,1230,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,3.62,1657.63,0.19,68.42,4.13%,81.73%,1.27,
12/26/2020,ID-BA,Bali,96,4,118,-26,16881,499,15134,1248,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,22.77,4003.87,0.95,118.35,2.96%,89.65%,0.86,0.80
12/26/2020,ID-BT,Banten,241,2,25,214,17338,396,10052,6890,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,22.48,1616.99,0.19,36.93,2.28%,57.98%,1.45,0.40
12/26/2020,ID-BE,Bengkulu,2,0,6,-4,3354,107,2257,990,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,1.00,1677.39,0.00,53.51,3.19%,67.29%,0.02,0.00
12/26/2020,ID-JK,DKI Jakarta,2058,14,2552,-508,173928,3182,156635,14111,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,189.74,16035.93,1.29,293.38,1.83%,90.06%,0.98,0.67
12/26/2020,ID-YO,Daerah Istimewa Yogyakarta,274,6,100,168,10927,232,7203,3492,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,75.46,3009.35,1.65,63.89,2.12%,65.92%,1.07,0.50
12/26/2020,ID-GO,Gorontalo,44,0,1,43,3603,101,3210,292,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,37.27,3051.71,0.00,85.55,2.80%,89.09%,0.69,1.00
12/26/2020,IDN,Indonesia,6740,147,6389,204,706837,20994,576693,109150,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,25.42,2665.44,0.55,79.17,2.97%,81.59%,0.93,0.57
12/26/2020,ID-JA,Jambi,0,1,47,-48,3096,54,2141,901,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,0.00,886.25,0.29,15.46,1.74%,69.15%,0.00,
12/26/2020,ID-JB,Jawa Barat,601,0,676,-75,78699,1118,65750,11831,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,13.31,1742.62,0.00,24.76,1.42%,83.55%,0.67,1.00
12/26/2020,ID-JT,Jawa Tengah,871,21,473,377,77008,3158,51353,22497,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,23.95,2117.69,0.58,86.84,4.10%,66.69%,0.96,0.23
12/26/2020,ID-JI,Jawa Timur,779,48,647,84,79549,6018,71449,2082,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,19.24,1965.19,1.19,148.67,7.57%,89.82%,1.06,0.87
12/26/2020,ID-KB,Kalimantan Barat,0,0,0,0,3039,26,2627,386,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,0.00,560.41,0.00,4.79,0.86%,86.44%,0.00,1.00
12/26/2020,ID-KS,Kalimantan Selatan,63,0,93,-30,15036,575,13558,903,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,15.66,3737.46,0.00,142.93,3.82%,90.17%,0.68,1.00
12/26/2020,ID-KT,Kalimantan Tengah,80,0,0,80,9414,200,5400,3814,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,31.12,3662.62,0.00,77.81,2.12%,57.36%,0.91,1.00
12/26/2020,ID-KI,Kalimantan Timur,287,8,193,86,25770,719,21775,3276,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,80.80,7254.68,2.25,202.41,2.79%,84.50%,1.32,1.00
12/26/2020,ID-KU,Kalimantan Utara,56,0,0,56,3225,36,1678,1511,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,86.37,4973.73,0.00,55.52,1.12%,52.03%,0.62,1.00
12/26/2020,ID-BB,Kepulauan Bangka Belitung,54,1,16,37,2003,31,1517,455,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,39.14,1451.69,0.72,22.47,1.55%,75.74%,0.68,0.50
12/26/2020,ID-KR,Kepulauan Riau,15,2,50,-37,6870,165,5821,884,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,7.77,3560.69,1.04,85.52,2.40%,84.73%,0.19,2.00
12/26/2020,ID-LA,Lampung,65,3,108,-46,5856,250,3857,1749,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,7.15,643.83,0.33,27.49,4.27%,65.86%,1.00,0.75
12/26/2020,ID-MA,Maluku,34,0,19,15,5607,70,4300,1237,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,18.41,3035.57,0.00,37.90,1.25%,76.69%,0.94,1.00
12/26/2020,ID-MU,Maluku Utara,3,0,0,3,2737,87,2106,544,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,2.29,2092.82,0.00,66.52,3.18%,76.95%,0.75,1.00
12/26/2020,ID-NB,Nusa Tenggara Barat,32,0,0,32,5454,260,4161,1033,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,6.07,1034.87,0.00,49.33,4.77%,76.29%,1.33,1.00
12/26/2020,ID-NT,Nusa Tenggara Timur,0,1,3,-4,2012,43,1141,828,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,0.00,371.81,0.18,7.95,2.14%,56.71%,0.00,
12/26/2020,ID-PA,Papua,51,0,200,-149,12959,147,6559,6253,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,11.75,2985.71,0.00,33.87,1.13%,50.61%,2.32,1.00
12/26/2020,ID-PB,Papua Barat,15,0,62,-47,5919,99,5357,463,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,13.15,5188.91,0.00,86.79,1.67%,90.51%,0.36,1.00
12/26/2020,ID-RI,Riau,93,8,191,-106,24401,567,22222,1612,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,15.31,4017.22,1.32,93.35,2.32%,91.07%,1.18,1.14
12/26/2020,ID-SR,Sulawesi Barat,15,1,31,-17,1844,31,1516,297,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,9.62,1182.06,0.64,19.87,1.68%,82.21%,2.14,
12/26/2020,ID-SN,Sulawesi Selatan,547,4,494,49,28862,575,23302,4985,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,58.03,3061.67,0.42,61.00,1.99%,80.74%,1.33,2.00
12/26/2020,ID-ST,Sulawesi Tengah,42,1,14,27,3012,103,1749,1160,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,14.21,1019.09,0.34,34.85,3.42%,58.07%,1.08,1.00
12/26/2020,ID-SG,Sulawesi Tenggara,4,0,45,-41,7761,130,6297,1334,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,1.52,2944.84,0.00,49.33,1.68%,81.14%,0.11,0.00
